tags,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,owner.account_id,owner.reputation,owner.user_id,owner.accept_rate,owner.display_name,accepted_answer_id,closed_date,closed_reason,bounty_amount,bounty_closes_date,migrated_from.other_site.aliases,migrated_from.other_site.styling.tag_background_color,migrated_from.other_site.styling.tag_foreground_color,migrated_from.other_site.styling.link_color,migrated_from.other_site.related_sites,migrated_from.other_site.markdown_extensions,migrated_from.other_site.launch_date,migrated_from.other_site.open_beta_date,migrated_from.other_site.closed_beta_date,migrated_from.other_site.site_state,migrated_from.other_site.high_resolution_icon_url,migrated_from.other_site.favicon_url,migrated_from.other_site.icon_url,migrated_from.other_site.audience,migrated_from.other_site.site_url,migrated_from.other_site.api_site_parameter,migrated_from.other_site.logo_url,migrated_from.other_site.name,migrated_from.other_site.site_type,migrated_from.on_date,migrated_from.question_id,locked_date,language
"['dataframe', 'list', 'scala', 'apache-spark', 'hdfs']",False,46,1,0,2023-05-12 15:52:22,2023-05-11 02:33:18,2023-05-11 07:55:38,76223782,https://stackoverflow.com/questions/76223782/store-a-particular-column-values-of-a-dataframe-in-comma-separated-format-in-a-f,Store a particular column values of a dataframe in comma separated format in a file in hdfs in scala,15082823.0,19.0,11322732.0,,Amiya Ghosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'parquet', 'azure-synapse', 'delta-lake']",True,68,1,0,2023-05-16 18:37:50,2023-05-10 22:34:19,,76222988,https://stackoverflow.com/questions/76222988/how-to-drop-a-column-from-a-delta-table-stored-in-adls-as-parquet-files,How to drop a column from a Delta Table stored in ADLS as Parquet files?,4044149.0,736.0,3325942.0,88.0,ROODAY,76266160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'join', 'group-by', 'apache-spark-dataset']",False,16,1,1,2023-05-11 06:44:48,2023-05-10 21:16:25,2023-05-11 06:44:48,76222605,https://stackoverflow.com/questions/76222605/spark-groupbykey-unable-to-interpret-lambda-functions-for-known-fields,Spark groupByKey unable to interpret lambda functions for known fields,8171755.0,111.0,6151951.0,,CroissantEngineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'spark-structured-streaming', 'spark-kafka-integration']",False,22,0,0,2023-05-11 07:14:35,2023-05-10 16:27:59,2023-05-11 07:14:35,76220705,https://stackoverflow.com/questions/76220705/managing-exceptions-on-spark-structured-stream,Managing exceptions on Spark Structured Stream,9567661.0,45.0,7106404.0,,D. belvedere,,2023-05-10 20:33:33,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'scalatest', 'scalamock']",False,65,1,0,2023-05-10 18:10:32,2023-05-10 12:28:20,2023-05-10 18:10:32,76218430,https://stackoverflow.com/questions/76218430/unit-test-for-a-method-which-calls-other-methods,"Unit test for a method, which calls other methods",2537504.0,1664.0,2204202.0,29.0,andrey.ladniy,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'asynchronous', 'post', 'scalatra']",False,29,0,0,2023-05-10 08:33:29,2023-05-10 08:33:29,,76216406,https://stackoverflow.com/questions/76216406/asyncpost-exception-handling-in-scala,asyncPost exception handling in Scala,3073136.0,962.0,2603238.0,82.0,Navnav,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'sbt']",False,37,0,0,2023-05-10 07:42:00,2023-05-10 07:42:00,,76216025,https://stackoverflow.com/questions/76216025/what-is-the-recommended-way-to-setup-integration-test-in-sbt-after-the-deprecati,What is the recommended way to setup integration test in sbt after the deprecation of custom configs,210503.0,674.0,462152.0,100.0,Filippo De Luca,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'bigdata']",False,38,1,1,2023-05-10 15:07:27,2023-05-09 21:24:50,2023-05-09 21:32:22,76213462,https://stackoverflow.com/questions/76213462/boradcast-join-is-too-slow-in-spark,Boradcast join is too slow in spark?,1098171.0,6954.0,1332870.0,78.0,CompEng,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['python', 'scala', 'apache-spark', 'pyspark']",False,29,0,0,2023-05-09 13:26:14,2023-05-09 13:26:14,,76209871,https://stackoverflow.com/questions/76209871/how-to-create-a-dataframe-if-the-executor-nodes-do-not-have-python,How to create a DataFrame if the executor nodes do not have python,12348401.0,89.0,9008261.0,,Todd Sierens,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
"['scala', 'akka', 'akka-stream']",False,24,0,0,2023-05-09 13:05:11,2023-05-09 13:05:11,,76209687,https://stackoverflow.com/questions/76209687/xml-framing-for-akka-streams,Xml Framing for akka streams,1688696.0,1831.0,1551489.0,74.0,pawel.panasewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'scala.js', 'circe']",True,39,1,0,2023-05-10 09:51:55,2023-05-09 12:07:27,,76209190,https://stackoverflow.com/questions/76209190/decode-json-with-circe-and-scala-js,Decode JSON with Circe and Scala.js,286491.0,1187.0,585773.0,65.0,LancerX,76217032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'spark-connect']",False,35,1,0,2023-05-10 09:17:34,2023-05-09 11:49:34,2023-05-10 07:13:59,76209004,https://stackoverflow.com/questions/76209004/using-spark-connect-with-scala,Using Spark Connect with Scala,230677.0,5916.0,494428.0,80.0,hage,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['c#', 'scala', 'enums']",True,69,1,1,2023-05-10 08:10:31,2023-05-09 08:07:36,2023-05-10 08:10:31,76207142,https://stackoverflow.com/questions/76207142/how-does-c-implementation-of-flagged-enum-work-and-how-can-scala-solve-the-same,How does C# Implementation of Flagged Enum work and how can Scala solve the same issue?,15070001.0,1040.0,10875851.0,,Zvi Mints,76207562.0,2023-05-09 10:36:21,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,c#
"['scala', 'intellij-idea', 'code-formatting']",True,29,1,0,2023-05-09 05:09:23,2023-05-09 04:53:18,,76205945,https://stackoverflow.com/questions/76205945/is-it-possible-to-format-the-tuples-aligned-by-arrows-in-intellij-for-scala,Is it possible to format the tuples aligned by arrows in IntellIJ for scala?,17439163.0,1375.0,12641598.0,,esse,76206024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'protocol-buffers']",False,23,0,0,2023-05-08 18:58:31,2023-05-08 18:58:31,,76203586,https://stackoverflow.com/questions/76203586/spark-structured-streaming-with-protobuf-data-source-and-evolving-schema,Spark Structured Streaming with Protobuf Data Source and Evolving Schema,20334637.0,43.0,14915694.0,,cdecoux,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'intellij-idea', 'intellij-plugin']",True,31,1,0,2023-05-09 14:49:36,2023-05-08 18:34:43,,76203406,https://stackoverflow.com/questions/76203406/creating-scala-project-on-intellij,Creating Scala Project on Intellij,28040894.0,13.0,21418478.0,,Prince,76210623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'amazon-kinesis', 'aws-xray']",False,18,1,0,2023-05-09 19:07:12,2023-05-08 15:35:30,2023-05-08 15:44:09,76202099,https://stackoverflow.com/questions/76202099/xray-is-not-see-kinesis-application,xray is not see kinesis application,107310.0,2622.0,285409.0,81.0,Limey,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'google-cloud-bigtable', 'bigtable']",True,57,1,1,2023-05-08 16:54:40,2023-05-08 11:10:55,2023-05-08 11:53:06,76200013,https://stackoverflow.com/questions/76200013/bigtable-get-column-rowkeys-only,Bigtable - Get column rowKeys only,7214771.0,260.0,5507663.0,,jeekiii,76202686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'jetty', 'redisson']",False,65,1,0,2023-05-18 08:53:48,2023-05-08 07:12:13,2023-05-11 03:06:09,76198239,https://stackoverflow.com/questions/76198239/could-not-resolve-type-id-org-redisson-codec-smilejacksoncodec-as-a-subtype-of,Could not resolve type id &#39;org.redisson.codec.SmileJacksonCodec&#39; as a subtype of `org.redisson.client.codec.Codec`: no such class found,3345927.0,319.0,2811078.0,,Chandan Gawri,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['json', 'scala', 'implicit', 'spray', 'spray-json']",False,32,1,0,2023-05-08 15:01:13,2023-05-08 07:07:20,,76198204,https://stackoverflow.com/questions/76198204/converting-case-class-object-to-json-string-using-spray-json,Converting case class object to json string using spray json,13823033.0,11.0,9978033.0,,bugdebug,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'apache-spark-sql']",False,50,1,1,2023-05-08 06:46:48,2023-05-07 21:12:21,2023-05-08 06:30:31,76196309,https://stackoverflow.com/questions/76196309/spark-creating-new-columns-that-contain-true-count-and-false-count,Spark: creating new columns that contain &quot;true&quot; count and &quot;false&quot; count,28534555.0,11.0,21841455.0,,Naif Alonazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'covariance', 'variance', 'scala-3', 'higher-kinded-types']",False,60,0,1,2023-05-09 02:33:38,2023-05-07 18:31:55,2023-05-09 02:33:38,76195646,https://stackoverflow.com/questions/76195646/from-a-type-system-perspective-in-scala-3-should-variance-affect-extensional-e,"From a type system perspective, In Scala 3, should variance affect extensional equality between types `F[T]` and `F[_ &lt;: T]`?",1920862.0,4825.0,1732418.0,53.0,tribbloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'amazon-deequ']",False,50,0,0,2023-05-08 12:40:39,2023-05-07 12:26:52,2023-05-08 12:40:39,76193925,https://stackoverflow.com/questions/76193925/amazon-deequ-does-not-run-in-container-but-works-locally,Amazon deequ does not run in container but works locally,7580959.0,359.0,5751675.0,,Rupam Bhattacharjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark']",False,25,0,0,2023-05-07 13:28:39,2023-05-07 12:12:53,2023-05-07 13:05:10,76193852,https://stackoverflow.com/questions/76193852/how-to-handle-listany-type-in-spark,how to handle List[Any] type in spark,27219920.0,1.0,20749379.0,,Santhosh,,2023-05-09 06:53:41,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'sbt']",True,54,2,1,2023-05-07 00:32:18,2023-05-06 17:53:22,,76190333,https://stackoverflow.com/questions/76190333/how-to-apply-different-scalacoptions-in-sbt-for-specific-development-phases,How to apply different scalacOptions in SBT for specific development phases?,1688696.0,1831.0,1551489.0,74.0,pawel.panasewicz,76191760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'pattern-matching', 'scala-reflect']",False,74,1,1,2023-05-11 11:30:37,2023-05-06 12:41:16,2023-05-06 20:33:09,76188948,https://stackoverflow.com/questions/76188948/scala-type-pattern-matching,Scala type pattern matching,8542498.0,513.0,6402084.0,,Lyashko Kirill,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'rdd', 'recommendation-engine']",False,30,0,0,2023-05-06 10:27:54,2023-05-06 10:16:38,2023-05-06 10:27:54,76188346,https://stackoverflow.com/questions/76188346/parallelize-computation-with-map-and-reduce-in-spark-when-using-binaryclassifica,Parallelize computation with map and reduce in Spark when using BinaryClassificationMetrics?,14719381.0,127.0,10630449.0,,lowlypalace,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'caching', 'sortedmap']",True,41,1,1,2023-05-05 23:55:18,2023-05-05 21:30:11,,76186043,https://stackoverflow.com/questions/76186043/scala-sortedmap-gets-complained,Scala SortedMap gets complained,23268320.0,902.0,17558100.0,,bichanna,76186131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark']",True,30,1,0,2023-05-08 19:29:18,2023-05-05 15:05:12,,76183585,https://stackoverflow.com/questions/76183585/cant-union-dataframes-with-in-subcolumn-name,Can&#39;t union dataframes with # in subcolumn name,4044149.0,736.0,3325942.0,88.0,ROODAY,76203796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'spark-streaming']",False,39,0,0,2023-05-08 14:34:25,2023-05-05 14:36:00,2023-05-08 14:34:25,76183341,https://stackoverflow.com/questions/76183341/how-does-foreachbatch-in-scala-work-exactly,How does foreachBatch in Scala work exactly?,25814818.0,69.0,19554943.0,,Tam&#225;s God&#225;nyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'recursion', 'callstack', 'stack-frame', 'tail-call-optimization']",True,56,1,0,2023-05-05 15:48:30,2023-05-05 12:43:55,,76182328,https://stackoverflow.com/questions/76182328/how-to-do-tail-call-optimisation-in-scala3,How to do tail call optimisation in Scala3?,22571790.0,134.0,16757869.0,,Plegeus,76183249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'pyspark', 'mleap']",False,17,0,0,2023-05-05 05:45:48,2023-05-05 05:45:48,,76179158,https://stackoverflow.com/questions/76179158/stackoverflowerror-while-testing-mleap-pipeline,StackOverflowError while testing mleap pipeline,23276774.0,23.0,17360793.0,,Obaid Ur Rehman,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'apache-kafka', 'avro', 'apicurio-registry']",False,95,0,0,2023-05-05 20:55:25,2023-05-05 00:44:04,2023-05-05 20:55:25,76178169,https://stackoverflow.com/questions/76178169/artifactid-cannot-be-null-error-in-apicurio-registrys-deserializer,&quot;artifactId cannot be null&quot; error in Apicurio Registry&#39;s deserializer,2273748.0,44187.0,2000548.0,92.0,Hongbo Miao,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
['scala'],True,79,2,-3,2023-05-09 15:21:57,2023-05-04 19:55:45,2023-05-08 01:04:26,76176946,https://stackoverflow.com/questions/76176946/scala-variable-value-substitution,Scala variable value substitution,12893608.0,54.0,9324745.0,,Aady,76210940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['amazon-web-services', 'scala', 'apache-spark', 'amazon-deequ']",False,14,0,0,2023-05-04 20:09:55,2023-05-04 19:47:40,2023-05-04 20:09:55,76176893,https://stackoverflow.com/questions/76176893/unable-to-pass-variable-to-deequ-checks,Unable to pass variable to Deequ Checks,28509322.0,1.0,21819521.0,,kp_ihm,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'compare', '2d-vector']",True,38,1,0,2023-05-04 19:42:37,2023-05-04 18:54:51,2023-05-04 19:42:37,76176523,https://stackoverflow.com/questions/76176523/how-to-count-all-different-elements-at-each-index-of-two-2d-vectors-in-scala,How to count all different elements at each index of two 2d Vectors in scala?,28508937.0,11.0,21819201.0,,Alextem,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['sql', 'scala', 'apache-spark']",False,47,0,0,2023-05-04 17:37:37,2023-05-04 15:12:28,2023-05-04 17:37:37,76174746,https://stackoverflow.com/questions/76174746/does-row-number-affect-the-output-of-the-sql-query,Does row_number() affect the output of the sql query?,4806745.0,55.0,3881542.0,,Pinkman8144,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['dataframe', 'scala', 'apache-spark', 'databricks']",False,31,0,0,2023-05-04 14:33:18,2023-05-04 14:33:18,,76174371,https://stackoverflow.com/questions/76174371/how-to-compare-two-dataframes-that-have-no-matching-ids-or-other-attributes-usin,How to compare two dataframes that have no matching IDs or other attributes using Scala,3538808.0,49.0,2956449.0,,Dan,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'optimization', 'scala-spark']",False,43,2,1,2023-05-05 13:33:13,2023-05-04 12:54:44,,76173452,https://stackoverflow.com/questions/76173452/performance-implications-of-spark-read,Performance Implications of spark read,7762122.0,43.0,5874555.0,,Shiv Konar,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['dataframe', 'scala', 'apache-spark', 'pyspark', 'apache-spark-sql']",True,42,1,2,2023-05-04 13:12:51,2023-05-04 11:13:48,,76172550,https://stackoverflow.com/questions/76172550/merging-rows-in-spark-with-special-complicated-conditions,Merging rows in Spark with special / complicated conditions,13048954.0,133.0,9429983.0,,Ganesha,76173608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'dependency-injection', 'playframework', 'guice']",False,31,1,0,2023-05-25 05:30:10,2023-05-04 10:54:00,,76172392,https://stackoverflow.com/questions/76172392/scala-play-framework-inject-sttpbackendfuture-any-with-an-named-annotation,"Scala Play-Framework inject SttpBackend[Future, Any] with an `@Named` annotation",314784.0,15587.0,630160.0,95.0,epsilonhalbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark', 'bigdata']",False,34,1,0,2023-05-05 07:22:49,2023-05-04 08:15:30,2023-05-04 08:16:22,76170987,https://stackoverflow.com/questions/76170987/spark-reads-the-data-once-even-though-it-gets-used-in-2-actions-and-i-don-t-cac,"Spark reads the data once, even though it gets used in 2 actions and I don’t cache anything",25498211.0,11.0,19291958.0,,Mykeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['list', 'scala', 'indexing', 'replace']",True,23,1,1,2023-05-04 07:49:04,2023-05-04 07:37:12,,76170646,https://stackoverflow.com/questions/76170646/replacing-efficiently-an-element-of-a-list-in-the-same-index-with-other-a-sub-el,replacing efficiently an element of a list in the same index with other a sub elements Scala,7357002.0,373.0,10079799.0,,Her sincerly,76170754.0,2023-05-04 07:53:13,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['azure', 'scala', 'apache-spark']",False,75,1,0,2023-05-24 12:23:11,2023-05-04 06:52:24,2023-05-04 12:06:17,76170323,https://stackoverflow.com/questions/76170323/list-azure-storage-account-blob-container-can-change-to-adls2-if-needed-spark,List azure storage account blob container (can change to adls2 if needed) (sparkHadoopUtil or azure-storage-blob),5811267.0,948.0,4582240.0,,soMuchToLearnAndShare,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['java', 'scala', 'generics', 'types']",True,67,2,0,2023-05-07 05:00:13,2023-05-04 05:45:34,2023-05-07 05:00:13,76169924,https://stackoverflow.com/questions/76169924/passing-arguments-to-generic-parameter-in-class-in-java,Passing arguments to generic parameter in class in Java,334110.0,582.0,660339.0,40.0,Ivan Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['java', 'python-3.x', 'amazon-web-services', 'scala', 'aws-glue']",False,32,0,-2,2023-05-04 01:39:24,2023-05-04 01:35:53,2023-05-04 01:39:24,76169007,https://stackoverflow.com/questions/76169007/execute-jar-having-input-parameters-from-aws-glue-etl-job,execute jar having input parameters from aws glue etl job,9693906.0,47.0,7191070.0,,Tanmay Vaishya,,,,,,,,,,,,,,,,,,,,,,,,,,,,java
"['scala', 'apache-spark', 'domain-driven-design']",True,52,1,2,2023-05-04 05:09:34,2023-05-03 21:42:21,2023-05-03 23:12:56,76168174,https://stackoverflow.com/questions/76168174/join-function-in-scala,Join function in Scala,410725.0,90.0,782739.0,,Jimmy Isaac,76169751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'apache-spark']",False,17,1,0,2023-05-04 15:23:12,2023-05-03 21:22:18,,76168086,https://stackoverflow.com/questions/76168086/multiple-nested-transformations-cause-spark-dataframe-to-hang,Multiple Nested Transformations cause Spark Dataframe to hang,10418872.0,33.0,7682097.0,,bigneek,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'sbt']",False,45,0,0,2023-05-03 15:09:45,2023-05-03 14:27:30,2023-05-03 15:09:45,76165007,https://stackoverflow.com/questions/76165007/does-sbt-support-all-versions-of-scala,Does SBT support all versions of scala?,27727749.0,11.0,21166925.0,,Somak Dutta,,2023-05-03 16:41:26,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'macros', 'scala-macros', 'scala-3']",False,33,0,0,2023-05-03 13:13:11,2023-05-03 11:18:09,2023-05-03 13:13:11,76163193,https://stackoverflow.com/questions/76163193/how-can-i-define-a-refinement-type-that-return-this-type-in-a-scala-3-macro,How can I define a refinement type that return this.type in a Scala 3 Macro?,152915.0,5391.0,367796.0,59.0,steinybot,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'chisel', 'scala-2.12']",False,26,1,2,2023-05-11 07:20:09,2023-05-03 10:59:16,,76163038,https://stackoverflow.com/questions/76163038/how-to-bulk-connect-io-bundles-in-chisel-how-does-biconnect-work,How to bulk connect IO bundles in chisel? How does BiConnect work?,16637164.0,57.0,12023560.0,,KFaidon K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['dataframe', 'scala', 'apache-spark', 'transpose']",True,27,1,0,2023-05-03 12:52:34,2023-05-03 10:12:55,2023-05-03 10:30:51,76162684,https://stackoverflow.com/questions/76162684/how-to-freeze-and-transpose-the-column-in-scala-spark,How to freeze and transpose the column in scala spark,12471525.0,729.0,9079461.0,,Khilesh Chauhan,76164048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'sbt', 'liquibase', 'scylla']",False,87,1,1,2023-05-04 06:07:44,2023-05-03 08:25:20,2023-05-04 06:07:44,76161827,https://stackoverflow.com/questions/76161827/databasechangelog-not-generated-by-liquibase-when-i-use-it-with-scylladb,DATABASECHANGELOG not generated by liquibase when I use it with scylladb,27814443.0,144.0,21236160.0,,Asif,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['scala', 'sbt', 'integration-testing', 'specs2']",True,36,1,0,2023-05-11 14:35:24,2023-05-03 08:01:42,,76161647,https://stackoverflow.com/questions/76161647/find-specifications-by-pattern-in-scala-specs2,Find specifications by pattern in scala specs2,5428759.0,172.0,4320284.0,56.0,skilgal,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
"['arrays', 'scala', 'apache-spark', 'user-defined-functions', 'stop-words']",False,34,0,0,2023-05-03 06:21:39,2023-05-03 06:21:39,,76160948,https://stackoverflow.com/questions/76160948/how-to-remove-stop-words-using-scala,How to remove stop words using Scala,20724966.0,31.0,15218404.0,,Sr4,,,,,,,,,,,,,,,,,,,,,,,,,,,,scala
